Turkish_language,What is the official language of Turkey?,Turkish.,medium,hard,S10_set5_a8
Turkish_language,What is the official language of Turkey?,Turkish is the official language of Turkey.,medium,medium,S10_set5_a8
Turkish_language,When was the Turkish Language Association founded?,In 1928.,medium,hard,S10_set5_a8
Turkish_language,When was the Turkish Language Association founded?,The Turkish Language Association was founded in 1932.,medium,medium,S10_set5_a8
Turkish_language,What are the most significant foreign contributors to Turkish vocabulary?,"Among the most significant foreign contributors to Turkish vocabulary are Arabic, French, Persian, Italian, English, and Greek. ",medium,medium,S10_set5_a8
Turkish_language,Who were the Orkhon inscriptions built for?,For the prince Kul Tigin and his brother Emperor Bilge Khan.,hard,medium,S10_set5_a8
Turkish_language,Who were the Orkhon inscriptions built for?,The Orkhon inscriptions were erected in honour of the prince Kul Tigin and his brother Emperor Bilge Khan.,hard,hard,S10_set5_a8
Turkish_language,What was one of the results of the introduction of the new Turkish alphabet?,A dramatic increase in literacy from Third World levels.,hard,hard,S10_set5_a8
Turkish_language,What was one of the results of the introduction of the new Turkish alphabet?,There was a dramatic increase in literacy from its original Third World levels.,hard,medium,S10_set5_a8
Turkish_language,"Why does Lewis use ""absolute case"" instead of ""nominative""?",Because it is also used for the indefinite accusative.,hard,hard,S10_set5_a8
Turkish_language,"Why does Lewis use ""absolute case"" instead of ""nominative""?",Because it is also used for the indefinite accusative.,hard,hard,S10_set5_a8
Turkish_language,How many people speak Turkish worldwide?,There are roughly another 10 million native speakers worldwide.,easy,medium,S10_set5_a8
Turkish_language,How many people speak Turkish worldwide?,NULL,easy,NULL,S10_set5_a8
Turkish_language,"In Turkish, which syllable usually has the stress?",Stress is usually on the last syllable,easy,easy,S10_set5_a8
Turkish_language,"In Turkish, which syllable usually has the stress?",NULL,easy,NULL,S10_set5_a8
Turkish_language,Is the spelling of Turkish phonetic?,"yes, Turkish now has an alphabet suited to the sounds of the language: the spelling is largely phonetic, with one letter corresponding to each phoneme.",easy,easy,S10_set5_a8
Turkish_language,Is the spelling of Turkish phonetic?,NULL,easy,NULL,S10_set5_a8
Turkish_language,What percentage of the words in Turkish vocabulary have Turkish origins?,86% of the Turkish vocabulary have Turkish origins.,medium,hard,S10_set5_a8
Turkish_language,What percentage of the words in Turkish vocabulary have Turkish origins?,NULL,medium,NULL,S10_set5_a8
Turkish_language,After what event was the Turkish Language Association established?,"After the foundation of the Republic of Turkey and the script reform, the Turkish Language Association (TDK) was established in 1932.",medium,easy,S10_set5_a8
Turkish_language,After what event was the Turkish Language Association established?,NULL,medium,NULL,S10_set5_a8
Turkish_language,What exception to the rules of vowel harmony do compound words have?,"In compound words, the vowels need not harmonize between the constituent words of the compound.",medium,easy,S10_set5_a8
Turkish_language,What exception to the rules of vowel harmony do compound words have?,NULL,medium,NULL,S10_set5_a8
Turkish_language,Who is working to coin new Turkish word?,NULL,hard,NULL,S10_set5_a8
Turkish_language,What are the patterns of vowel harmony?,Vowels are characterised by two features: front/back and rounded/unrounded.,hard,easy,S10_set5_a8
Turkish_language,What are the patterns of vowel harmony?,NULL,hard,NULL,S10_set5_a8
Turkish_language,What are the ways to join groups of nouns?,"Two nouns, or groups of nouns, may be joined in either of two ways: definite or indefinite.",hard,medium,S10_set5_a8
Turkish_language,What are the ways to join groups of nouns?,NULL,hard,NULL,S10_set5_a8
Vietnamese_language,Does Vietnamese have a comparatively large number of vowels?,Yes.,easy,easy,S10_set5_a10
Vietnamese_language,Is Vietnamese the mother tongue of the Vietnamese people?,Yes,easy,easy,S10_set5_a10
Vietnamese_language,Is Vietnamese the mother tongue of the Vietnamese people?,Yes.,easy,easy,S10_set5_a10
Vietnamese_language,Is Vietnamese the official administrative language of Vietnam?,Yes,easy,easy,S10_set5_a10
Vietnamese_language,Is Vietnamese the official administrative language of Vietnam?,Yes.,easy,easy,S10_set5_a10
Vietnamese_language,Was Vietnamese influenced by Chinese?,Much vocabulary has been borrowed from Chinese.,medium,hard,S10_set5_a10
Vietnamese_language,Was Vietnamese influenced by Chinese?,Yes.,medium,medium,S10_set5_a10
Vietnamese_language,When did written Vietnamese become the official administrative language?,the 20th century,medium,easy,S10_set5_a10
Vietnamese_language,When did written Vietnamese become the official administrative language?,Vietnamese became the official administrative language by the 20th century.,medium,medium,S10_set5_a10
Vietnamese_language,Have consonant clusters been lost?,Yes,medium,medium,S10_set5_a10
Vietnamese_language,Have consonant clusters been lost?,Yes.,medium,medium,S10_set5_a10
Vietnamese_language,Is the Red River Delta traditionally poor?,"Not compared to Nghe An, Ha Tinh, or Quang Binh",hard,medium,S10_set5_a10
Vietnamese_language,Is the Red River Delta traditionally poor?,Yes.,hard,easy,S10_set5_a10
Vietnamese_language,What kind of words have been borrowed from Chinese?,Words that denote abstract ideas in the same way European languages borrow form Latin and Greek.,hard,medium,S10_set5_a10
Vietnamese_language,What kind of words have been borrowed from Chinese?,Vietnamese adopts words from Chinese which express abstract ideas.,hard,hard,S10_set5_a10
Vietnamese_language,Is Vietnam independent from France?,Yes.,hard,easy,S10_set5_a10
Vietnamese_language,Was Vietnamese formally written using the Chinese writing system?,"Yes, Vietnamese was *formerly* written using the Chinese writing system.",easy,easy,S10_set5_a10
Vietnamese_language,Was Vietnamese formally written using the Chinese writing system?,NULL,easy,NULL,S10_set5_a10
Vietnamese_language,Does Vietnamese have a large number of vowels?,"Yes, Vietnamese has a comparatively large number of vowels.",easy,easy,S10_set5_a10
Vietnamese_language,Does Vietnamese have a large number of vowels?,NULL,easy,NULL,S10_set5_a10
Vietnamese_language,Does Vietnamese have dipthongs?,NULL,easy,NULL,S10_set5_a10
Vietnamese_language,What are the three dialect regions of Vietnamese?,"The three regions are North, Central, and South.",medium,easy,S10_set5_a10
Vietnamese_language,What are the three dialect regions of Vietnamese?,NULL,medium,NULL,S10_set5_a10
Vietnamese_language,When was the reunification of Vietnam?,The reunification of Vietnam occurred in 1975-76.,medium,easy,S10_set5_a10
Vietnamese_language,When was the reunification of Vietnam?,NULL,medium,NULL,S10_set5_a10
Vietnamese_language,How many tones do Northern varieties have?,Northern Vietnamese has six tones.,medium,medium,S10_set5_a10
Vietnamese_language,How many tones do Northern varieties have?,NULL,medium,NULL,S10_set5_a10
Vietnamese_language,Does Vietnamese borrow from Latin and Greek?,"No, Vietnamese does not borrow from Latin and Greek.",hard,medium,S10_set5_a10
Vietnamese_language,Does Vietnamese borrow from Latin and Greek?,NULL,hard,NULL,S10_set5_a10
Vietnamese_language,Did Vietnamese come to predominate politically in 2nd century BC?,"No, Chinese came to predominate politically in the 2nd century B.C.",hard,easy,S10_set5_a10
Vietnamese_language,Did Vietnamese come to predominate politically in 2nd century BC?,NULL,hard,NULL,S10_set5_a10
Vietnamese_language,Do more northern speakers speak the southern regional dialect than southern speakers speak the northern dialect?,More southern speakers speak the northern dialect than northerners speak the suthern dialect.,hard,hard,S10_set5_a10
Vietnamese_language,Do more northern speakers speak the southern regional dialect than southern speakers speak the northern dialect?,NULL,hard,NULL,S10_set5_a10
Vincent_van_Gogh,What happened in 1860?,Vincent van Gogh attended the Zundert village school from 1860.,NULL,medium,S10_set6_a7
Vincent_van_Gogh,Who frequented the circle of the British-Australian artist John Peter Russell?,Van Gogh,NULL,medium,S10_set6_a7
Vincent_van_Gogh,Were the letters first annotated in 1913 by Theos widow Johanna van Gogh-Bonger?,yes,NULL,easy,S10_set6_a7
Vincent_van_Gogh,Was Kee seven years older than Van Gogh as well as had an eight-year-old son?,Yes.,NULL,easy,S10_set6_a7
Vincent_van_Gogh,"Did he suffer from anxiety and increasingly frequent bouts of mental illness throughout his life, and died largely unknown, at the age of 37, from a self-inflicted gunshot wound?",Yes.,NULL,easy,S10_set6_a7
Vincent_van_Gogh,"Appreciated during his lifetime, did his fame grow in the years after his death?",yes,NULL,hard,S10_set6_a7
Vincent_van_Gogh,"Is today, he widely regarded as one of history's greatest painters and an important contributor to the foundations of modern art?",Yes,NULL,easy,S10_set6_a7
Violin,Does a violin have four strings?,Yes,easy,easy,S10_set2_a2
Violin,Does a violin have four strings?,Yes,easy,easy,S10_set2_a2
Violin,Is the violin supported by the left shoulder?,Yes,easy,easy,S10_set2_a2
Violin,Is the violin supported by the left shoulder?,Yes.,easy,easy,S10_set2_a2
Violin,Is the violin shaped like an hourglass?,Yes,easy,easy,S10_set2_a2
Violin,Is the violin shaped like an hourglass?,Yes.,easy,hard,S10_set2_a2
Violin,What were strings first made out of?,Sheep Gut,medium,medium,S10_set2_a2
Violin,What were strings first made out of?,Sheep gut.,medium,medium,S10_set2_a2
Violin,What is a violin called informally?,Fiddle,medium,medium,S10_set2_a2
Violin,What is a violin called informally?,A fiddle.,medium,hard,S10_set2_a2
Violin,What does vitula mean?,Stringed Instrument,medium,hard,S10_set2_a2
Violin,What does vitula mean?,Stringed instrument.,medium,hard,S10_set2_a2
Violin,What is a person that makes or repairs violins called?,Luthier,hard,medium,S10_set2_a2
Violin,What is a person that makes or repairs violins called?,"A luthier, or simply a violin maker.",hard,medium,S10_set2_a2
Violin,"What does the ""voice"" of a violin depend upon?",Shape,hard,medium,S10_set2_a2
Violin,"What does the ""voice"" of a violin depend upon?",Its shape.,hard,medium,S10_set2_a2
Violin,Is the violin a percussion instrument?,Yes,hard,hard,S10_set2_a2
Violin,What happened in 1980s?,The use of traditional (non-synthesized) orchestras declined.,NULL,hard,S10_set2_a2
Violin,Who features violinist Boyd Tinsley?,Dave Matthews Band features violinist Boyd Tinsley.,NULL,medium,S10_set2_a2
Violin,"Regarding this topic, what did Antonio Stradivari do?",Antonio Stradivari made violins.,NULL,hard,S10_set2_a2
Violin,When did Charles IX order Amati to construct 24 violins for him?,1560,NULL,medium,S10_set2_a2
Violin,Is a string first tuned to a standard pitch?,Yes.,NULL,easy,S10_set2_a2
Violin,Is each node at an integer division of the string?,Yes.,NULL,easy,S10_set2_a2
Violin,Is the tuning G-D-A-E used for most violin music?,Yes,NULL,easy,S10_set2_a2
Violin,"Is it the smallest and highest-pitched member of the violin family of string instruments, which also includes the viola and cello?","Yes, it is the smallest and highest-pitched member of the violin family of string instruments, which also includes the viola and cello.",NULL,easy,S10_set2_a2
Violin,"Is a violin sometimes informally called a fiddle, regardless of the type of music played on it?",Yes.,NULL,easy,S10_set2_a2
Violin,"Does the word ``violin'' come from the Middle Latin word vitula, meaning ``stringed instrument''?",Yes.,NULL,easy,S10_set2_a2
Xylophone,Are concert xylophonese typically 3 1/2 or 4 octaves?,NULL,easy,NULL,S10_set2_a8
Xylophone,Are concert xylophonese typically 3 1/2 or 4 octaves?,NULL,easy,NULL,S10_set2_a8
Xylophone,Is folk music associated with western Europe?,NULL,easy,NULL,S10_set2_a8
Xylophone,Is folk music associated with western Europe?,NULL,easy,NULL,S10_set2_a8
Xylophone,Were xylophonists featured in the theatre in the 20th century?,NULL,easy,NULL,S10_set2_a8
Xylophone,Were xylophonists featured in the theatre in the 20th century?,NULL,easy,NULL,S10_set2_a8
Xylophone,What year were the first xylophone artifacts found?,NULL,medium,NULL,S10_set2_a8
Xylophone,What year were the first xylophone artifacts found?,NULL,medium,NULL,S10_set2_a8
Xylophone,The modern western-style xylophone has bars made of what material?,NULL,medium,NULL,S10_set2_a8
Xylophone,The modern western-style xylophone has bars made of what material?,NULL,medium,NULL,S10_set2_a8
Xylophone,The xylophone has been known in what country since the Middle Ages?,NULL,medium,NULL,S10_set2_a8
Xylophone,The xylophone has been known in what country since the Middle Ages?,NULL,medium,NULL,S10_set2_a8
Xylophone,What instrument was produced after the xylophone in the 1920s?,NULL,hard,NULL,S10_set2_a8
